round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♠Q ♣2,,20000,0.10569166666666674,0.27594362539654255,0,0,78,2,78,0,-12.048399999999958,-0.15446666666666609,-61.51209999999999,-0.7886166666666665,fold,0,0.951740026473999
2,0,8,7,deal,0,♥9 ♣5,,20000,0.09849861111111172,0.2695802891269638,0,0,63,2,63,0,-19.562112499999735,-0.31050972222221795,-50.589174999999926,-0.8030027777777766,fold,0,0.09879183769226074
3,0,8,8,deal,0,♠10 ♠J,,20000,0.24402916666666752,0.3940829819041958,0,0,40,2,40,0,38.0893333333336,0.9522333333333401,-20.4776666666666,-0.511941666666665,raise,0,0.10491299629211426
3,1,8,8,deal,0,♠10 ♠J,,20000,0.24402916666666752,0.3940829819041958,0,80,5078,1,4998,-80,4835.4408666667005,0.9522333333333401,-2599.639783333325,-0.511941666666665,raise,0,0.09466695785522461
4,0,8,8,deal,0,♥7 ♣Q,,20000,0.1251500000000004,0.2962932778371481,0,20,154,1,134,-20,0.1848000000004788,0.0012000000000031985,-115.45379999999989,-0.7496999999999991,raise,0,0.1043546199798584
4,1,8,8,deal,0,♥7 ♣Q,,20000,0.1251500000000004,0.2962932778371481,0,308,616,1,308,-308,0.7392000000019152,0.0012000000000031985,-461.81519999999955,-0.7496999999999991,raise,0,0.08397889137268066
4,2,8,8,flop,1,♥7 ♣Q,♥4 ♣10 ♦5,40,0.05833333333333333,0.2222048604328897,5464,0,0,8,20,-1232,-913.2666666666667,-0.5333333333333334,-913.2666666666667,-0.8833333333333333,call,0,1.2272698879241943
4,3,8,8,flop,0,♥7 ♣Q,♥4 ♣10 ♦5,153,0.03376906318082788,0.1676003012367486,5464,20,51,1,31,-1252,-1084.7080610021787,-0.7298474945533769,-1095.041394335512,-0.9324618736383442,call,0,1.2347137928009033
4,4,8,8,turn,1,♥7 ♣Q,♥4 ♣10 ♦5 ♥10,36,0.0,0.0,5566,0,0,8,20,-1283,-1283.0,-1.0,-1283.0,-1.0,call,0,1.232578992843628
4,5,8,8,turn,0,♥7 ♣Q,♥4 ♣10 ♦5 ♥10,130,0.007692307692307693,0.0873678207046196,5566,20,22,1,2,-1303,-1260.8307692307692,-0.9384615384615385,-1261.8461538461538,-0.9846153846153847,call,0,1.2340891361236572
4,6,8,8,river,1,♥7 ♣Q,♥4 ♣10 ♦5 ♥10 ♦Q,32,0.3125,0.46351240544347894,5610,0,0,8,20,-1305,448.125,1.5,448.125,-0.375,raise,0,1.2367382049560547
4,7,8,8,river,0,♥7 ♣Q,♥4 ♣10 ♦5 ♥10 ♦Q,122,0.2827868852459016,0.4434759540214287,5610,20,51,1,31,-1325,345.811475409836,1.262295081967213,259.27868852459005,-0.43442622950819676,raise,0,1.2281239032745361
